package	num	num_dang	perm_normal	perm_dang
ru.rostel	29	7	ru.rostel.permission.PROCESS_PUSH_MSG,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.USE_BIOMETRIC,android.permission.BLUETOOTH_ADMIN,com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.NFC,android.permission.INTERNET,ru.rostel.permission.PUSH_PROVIDER,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.BLUETOOTH	android.permission.CALL_PHONE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA
com.yandex.browser	51	7	com.yandex.permission.AM_COMMUNICATION,com.android.alarm.permission.SET_ALARM,com.sec.android.provider.badge.permission.WRITE,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WRITE_SETTINGS,com.sec.android.launcher.permission.BIND_WIDGET,com.yandex.permission.ASSISTANT,com.yandex.browser.permission.HANDLE_UNSAFE_APK,android.permission.USE_FINGERPRINT,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.CHANGE_WIFI_STATE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.yandex.browser.permission.C2D_MESSAGE,com.yandex.permission.READ_CREDENTIALS,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.USE_CREDENTIALS,android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,com.yandex.browser.permission.PUSH_PROVIDER,android.permission.FOREGROUND_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.FLASHLIGHT,android.permission.MODIFY_AUDIO_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WAKE_LOCK,com.sec.android.provider.badge.permission.READ,android.permission.MANAGE_ACCOUNTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_WALLPAPER,android.permission.ACCESS_WIFI_STATE,com.htc.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH_CONNECT,android.permission.ACCESS_NETWORK_STATE,com.yandex.permission.SUPER_APP_STATE,com.yandex.browser.permission.PROCESS_PUSH_MSG,com.yandex.alice.icon.permission.READ_STATE,android.permission.INTERNET,com.sonyericsson.home.permission.BROADCAST_BADGE	android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.vgtrk.smotrim	13	0	android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.EXPAND_STATUS_BAR,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.google.android.c2dm.permission.RECEIVE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE	
ru.nspk.mir.loyalty	14	3	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.FLASHLIGHT	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
com.wildberries.ru	34	4	com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.BLUETOOTH,com.oppo.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_BIOMETRIC,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.READ_APP_BADGE,android.permission.READ_LOGS,me.everything.badger.permission.BADGE_COUNT_READ,com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.CHANGE_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.ACCESS_WIFI_STATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.WRITE,android.permission.BLUETOOTH_ADMIN,android.permission.WAKE_LOCK,android.permission.INTERNET,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.USE_FINGERPRINT,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.yandex.yandexnavi	48	11	android.permission.REORDER_TASKS,com.google.android.c2dm.permission.RECEIVE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.sec.android.launcher.permission.BIND_WIDGET,android.permission.WAKE_LOCK,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERACT_ACROSS_USERS_FULL,android.permission.BLUETOOTH,androidx.car.app.NAVIGATION_TEMPLATES,android.permission.AUTHENTICATE_ACCOUNTS,com.google.android.gms.permission.CAR_VENDOR_EXTENSION,yandex.auto.permission.INTERACT_WITH_UPDATER,android.permission.USE_CREDENTIALS,android.permission.ACTIVITY_RECOGNITION,com.google.android.gms.permission.AD_ID,com.yandex.permission.AM_COMMUNICATION,yandex.auto.permission.ACCESS_FM_RADIO,com.google.android.gms.permission.ACTIVITY_RECOGNITION,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.MANAGE_ACCOUNTS,android.permission.CHANGE_WIFI_STATE,com.android.alarm.permission.SET_ALARM,com.android.vending.BILLING,com.yandex.permission.READ_CREDENTIALS,yandex.auto.alice.PROVIDE_DEVICE_STATE,androidx.car.app.ACCESS_SURFACE,yandex.auto.hmi.permission.TOGGLE_NOTIFICATIONS,android.permission.WRITE_SETTINGS,com.android.launcher.permission.INSTALL_SHORTCUT,ru.yandex.yandexmaps.permission.READ_TRANSFER,yandex.auto.hmi.permission.TOGGLE_HMI,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_BACKGROUND_LOCATION	android.permission.WRITE_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CALL_PHONE,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.READ_CALENDAR,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA
ru.domclick.mortgage	52	8	com.sec.android.provider.badge.permission.READ,android.permission.READ_APP_BADGE,com.google.android.gms.permission.AD_ID,android.permission.BLUETOOTH_ADMIN,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.NFC,android.permission.USE_BIOMETRIC,com.sec.android.provider.badge.permission.WRITE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.webkit.resource.AUDIO_CAPTURE,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.BLUETOOTH,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.INTERNET,android.webkit.resource.VIDEO_CAPTURE,android.permission.ACCESS_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.READ_SETTINGS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.STORAGE,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.VIBRATE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.CHANGE_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.WAKE_LOCK,android.webkit.PermissionRequest,ru.domclick.mortgage.permission.PROCESS_PUSH_MSG,android.permission.USE_FULL_SCREEN_INTENT,android.permission.MODIFY_AUDIO_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USB_PERMISSION,com.huawei.android.launcher.permission.READ_SETTINGS,ru.domclick.mortgage.permission.PUSH_PROVIDER,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.CALL_PHONE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CALENDAR,android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS
ru.sberbank.spasibo	15	5	android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
com.ncloudtech.cloudoffice	21	4	android.permission.MANAGE_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.FOREGROUND_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,com.google.android.c2dm.permission.RECEIVE,android.permission.WRITE_USER_DICTIONARY,android.permission.READ_USER_DICTIONARY,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.RECORD_AUDIO
ru.ozon.app.android	28	7	android.permission.SYSTEM_ALERT_WINDOW,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.CHANGE_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH_ADMIN,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.MANAGE_ACCOUNTS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_FINGERPRINT,android.permission.USE_BIOMETRIC,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.BLUETOOTH,android.permission.NFC	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION
ru.dublgis.dgismobile	26	6	android.permission.READ_SYNC_SETTINGS,android.permission.QUERY_ALL_PACKAGES,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.google.android.c2dm.permission.RECEIVE,ru.dublgis.dgismobile.permission.PUSH_PROVIDER,android.permission.CHANGE_WIFI_STATE,androidx.car.app.NAVIGATION_TEMPLATES,androidx.car.app.ACCESS_SURFACE,android.permission.ACCESS_NETWORK_STATE,ru.dublgis.dgismobile.permission.PROCESS_PUSH_MSG,android.permission.WAKE_LOCK,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,ru.dublgis.dgismobile.permission.C2D_MESSAGE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.WRITE_EXTERNAL_STORAGE
ru.yandex.searchplugin	53	7	android.permission.RECEIVE_BOOT_COMPLETED,com.samsung.android.app.spage.permission.READ_CARD_DATA,com.google.android.c2dm.permission.RECEIVE,com.htc.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.WRITE,android.permission.CHANGE_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,com.anddoes.launcher.permission.UPDATE_COUNT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.yandex.alice.icon.permission.READ_STATE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.google.android.gms.permission.AD_ID,android.permission.ACTIVITY_RECOGNITION,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH_CONNECT,ru.yandex.searchplugin.permission.C2D_MESSAGE,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.SCHEDULE_EXACT_ALARM,com.samsung.android.app.spage.permission.WRITE_CARD_DATA,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.FLASHLIGHT,ru.yandex.searchplugin.appicons.APPICONS_FULL,com.sec.android.launcher.permission.BIND_WIDGET,com.yandex.permission.READ_CREDENTIALS,ru.yandex.searchplugin.images.IMAGES_FULL,com.yandex.permission.AM_COMMUNICATION,android.permission.USE_CREDENTIALS,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.MANAGE_ACCOUNTS,com.android.alarm.permission.SET_ALARM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru.yandex.searchplugin.permission.PUSH_PROVIDER,android.permission.WRITE_USER_DICTIONARY,com.yandex.permission.SUPER_APP_STATE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.BLUETOOTH_SCAN,android.permission.ACCESS_NETWORK_STATE,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.WAKE_LOCK,ru.yandex.searchplugin.permission.PROCESS_PUSH_MSG,com.sec.android.provider.badge.permission.READ,android.permission.WRITE_SETTINGS	android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE
yo.app.free	19	4	android.permission.ACCESS_NETWORK_STATE,com.android.alarm.permission.SET_ALARM,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.android.vending.CHECK_LICENSE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.WAKE_LOCK	android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
ru.yandex.yandexmaps	42	10	android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH,com.android.vending.BILLING,ru.yandex.yandexmaps.permission.READ_TRANSFER,android.permission.FOREGROUND_SERVICE,com.yandex.permission.READ_CREDENTIALS,com.google.android.c2dm.permission.RECEIVE,android.permission.MANAGE_ACCOUNTS,androidx.car.app.ACCESS_SURFACE,android.permission.ACCESS_WIFI_STATE,android.permission.USE_CREDENTIALS,android.permission.ACTIVITY_RECOGNITION,androidx.car.app.NAVIGATION_TEMPLATES,com.google.android.gms.permission.CAR_VENDOR_EXTENSION,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_WIFI_STATE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.WRITE_SETTINGS,com.yandex.permission.AM_COMMUNICATION,android.permission.VIBRATE,android.permission.BLUETOOTH_ADMIN,com.google.android.gms.permission.ACTIVITY_RECOGNITION,ru.yandex.yandexmaps.permission.PROCESS_PUSH_MSG,ru.yandex.yandexmaps.permission.PUSH_PROVIDER,android.permission.REORDER_TASKS	android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,android.permission.WRITE_CALENDAR,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
com.my.warface.go.online	14	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,com.samsung.android.iap.permission.BILLING,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE,com.android.vending.CHECK_LICENSE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
logo.com.mbanking	29	8	logo.com.mbanking.permission.pushserver.RECEIVE,android.permission.INTERNET,android.permission.NFC,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,psb.com.mbanking.permission.MAPS_RECEIVE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,logo.com.mbanking.permission.PROCESS_PUSH_MSG,logo.com.mbanking.permission.PUSH_PROVIDER,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.ACCESS_WIFI_STATE,android.permission.USE_BIOMETRIC,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.READ_PHONE_NUMBERS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.CAMERA
ru.mts.mymts	48	9	android.permission.MODIFY_AUDIO_SETTINGS,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.BLUETOOTH_CONNECT,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,ru.mts.service.permission.C2D_MESSAGE,com.sec.android.provider.badge.permission.WRITE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.VIBRATE,android.permission.BLUETOOTH_ADMIN,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.WAKE_LOCK,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.USE_FINGERPRINT,android.permission.USE_CREDENTIALS,android.permission.ACCESS_WIFI_STATE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.READ_APP_BADGE,com.google.android.c2dm.permission.RECEIVE,android.permission.NFC,android.permission.MANAGE_ACCOUNTS,com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.SYSTEM_ALERT_WINDOW	android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE
ru.yoo.money	37	8	android.permission.REORDER_TASKS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.CHANGE_WIFI_STATE,android.permission.BLUETOOTH_ADMIN,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FLASHLIGHT,android.permission.MANAGE_ACCOUNTS,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,ru.yoo.money.permission.PROCESS_PUSH_MSG,ru.yoo.money.permission.PUSH_PROVIDER,android.permission.WRITE_SYNC_SETTINGS,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.FOREGROUND_SERVICE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.yandex.yphone.permission.WRITE,android.permission.NFC,ru.yoo.money.permission.PROVIDER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_NETWORK_STATE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CAMERA
com.my.lts.ru	13	1	android.permission.WAKE_LOCK,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,com.samsung.android.iap.permission.BILLING,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.CHECK_LICENSE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE
com.octopod.russianpost.client.android	26	8	android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.VIBRATE,android.permission.INTERNET,android.permission.FLASHLIGHT,android.permission.READ_SYNC_SETTINGS,android.permission.WRITE_SYNC_SETTINGS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.MANAGE_ACCOUNTS	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.CALL_PHONE
com.openbank	30	9	android.permission.WRITE_SETTINGS,android.permission.NFC,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.FOREGROUND_SERVICE,android.permission.QUERY_ALL_PACKAGES,android.permission.BLUETOOTH,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.openbank.permission.PROCESS_PUSH_MSG,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,com.openbank.permission.pushserver.RECEIVE,android.permission.INTERNET,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE,com.openbank.permission.PUSH_PROVIDER	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_CALENDAR,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION
